dataset,partition,client_id,mean_effective_lambda,observations,source
ImageNet100-64,beta_0.3,84,0.22750349342823029,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,85,0.1724342405796051,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,86,0.24213765313227972,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,87,0.22737657527128854,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,88,0.2042372189462185,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,89,0.24849314242601395,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,90,0.25094306468963623,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,91,0.23078822195529938,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,92,0.25632835427920025,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,93,0.23867787917455038,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,94,0.2247931845486164,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,95,0.24319281801581383,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,96,0.20697399973869324,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,97,0.21525688469409943,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,98,0.21810349822044373,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.3,99,0.23112651705741882,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.3/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,0,0.1331760659813881,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,1,0.1305176131427288,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,2,0.12978199124336243,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,3,0.16814676175514856,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,4,0.1175841639439265,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,5,0.15304109950860342,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,6,0.12124176323413849,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,7,0.1459825038909912,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,8,0.18252263963222504,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,9,0.14741983016331991,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,10,0.09504713863134384,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,11,0.14455028374989828,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,12,0.14913882315158844,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,13,0.09258359670639038,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,14,0.1246117576956749,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,15,0.1725624923904737,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,16,0.11709984764456749,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,17,0.11538339033722878,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,18,0.18002920349438986,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,20,0.11131198207537334,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,21,0.10740332305431366,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,22,0.10370738804340363,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,23,0.11496611684560776,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,24,0.15123799815773964,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,25,0.13173554465174675,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,26,0.11654131561517715,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,27,0.09537682309746742,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,28,0.14505107700824738,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,29,0.1413351222872734,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,30,0.11389433033764362,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,31,0.14332501590251923,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,32,0.15550653636455536,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,33,0.11449962854385376,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,34,0.1632041037082672,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,35,0.12312226742506027,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,36,0.201960489153862,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,37,0.13840565582116446,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,38,0.125051220258077,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,39,0.11059218148390453,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,40,0.11488419026136398,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,41,0.16043410450220108,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,42,0.1492496281862259,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,43,0.10041747614741325,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,44,0.11308066546916962,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,45,0.06846895068883896,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,46,0.13628944754600525,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,47,0.14872847497463226,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,48,0.13092723488807678,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,49,0.14100929349660873,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,50,0.10450160875916481,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,51,0.13074512158830962,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,52,0.10851078480482101,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
ImageNet100-64,beta_0.1,53,0.12675917893648148,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/imagenet100_64/imagenet100_64/beta_0.1/seed0/adaptive_js_client/imagenet100_64_dataset_imagenet100_64_beta_0.1_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
